cause,sex,frmat,IM_Frmat,deaths1,deaths2,deaths3,deaths4,deaths5,deaths6,deaths7,deaths8,deaths9,deaths10,deaths11,deaths12,deaths13,deaths14,deaths15,deaths16,deaths17,deaths18,deaths19,deaths20,deaths21,deaths22,deaths23,deaths24,deaths25,deaths26,IM_deaths1,IM_deaths2,IM_deaths3,IM_deaths4
K628,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
K629,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
K630,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0
K630,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0
K633,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0
K633,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K638,1,00,01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,4,3,3,3,0,0,0,0,0,0,0
K638,2,00,01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,5,5,3,3,0,0,0,0,0,0
K639,1,00,01,61,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,8,9,7,4,13,1,8,2,1,0,0,0,0,0
K639,2,00,01,72,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,7,8,10,17,14,7,2,0,0,0,0,0
K648,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K650,1,00,01,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,6,8,6,4,1,3,1,0,0,0,0,0,0
K650,2,00,01,47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,6,4,9,5,6,7,5,0,0,0,0,0,0
K658,1,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,1,0,1,0,0,0,0,0,0
K658,2,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0
K659,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0
K659,2,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0
K668,1,00,01,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,1,1,2,0,0,0,0,0,0
K668,2,00,01,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3,5,8,0,0,0,0,0,0,0
K669,1,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,3,0,0,0,0,0,0,0
K669,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
K700,1,00,01,29,0,0,0,0,0,0,0,0,0,0,0,1,2,7,3,5,7,3,0,1,0,0,0,0,0,0,0,0,0
K700,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
K701,1,00,01,52,0,0,0,0,0,0,0,0,0,1,6,1,3,10,6,6,9,8,2,0,0,0,0,0,0,0,0,0,0
K701,2,00,01,19,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0
K702,1,00,01,15,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,3,1,2,0,2,0,0,0,0,0,0,0,0,0
K702,2,00,01,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
K703,1,00,01,2613,0,0,0,0,0,0,0,0,5,21,81,150,206,272,334,461,473,368,152,63,20,6,1,0,0,0,0,0,0
K703,2,00,01,924,0,0,0,0,0,0,0,0,1,11,25,58,78,82,131,157,216,95,42,17,6,3,2,0,0,0,0,0,0
K704,1,00,01,601,0,0,0,0,0,0,0,0,1,3,26,35,66,57,79,97,110,85,27,9,3,3,0,0,0,0,0,0,0
K704,2,00,01,232,0,0,0,0,0,0,0,0,1,4,5,16,23,23,26,46,38,34,8,4,0,2,1,1,0,0,0,0,0
K709,1,00,01,266,0,0,0,0,0,0,0,0,1,5,9,11,19,26,33,52,42,42,11,8,7,0,0,0,0,0,0,0,0
K709,2,00,01,85,0,0,0,0,0,0,0,0,0,1,2,4,8,7,15,11,19,12,1,2,1,1,1,0,0,0,0,0,0
K710,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
K710,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
K711,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
K711,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
K712,1,00,01,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
K712,2,00,01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K713,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K714,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
K716,1,00,01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K716,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K717,1,00,01,18,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,4,1,2,0,0,0,0,0,0,0,0,0,0
K717,2,00,01,14,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,3,0,0,1,0,0,0,0,0,0,0,0
K718,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
K718,2,00,01,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
K719,1,00,01,52,0,0,0,0,0,0,0,0,0,0,0,4,2,5,9,9,9,9,3,2,0,0,0,0,0,0,0,0,0
K719,2,00,01,28,0,0,0,0,0,1,0,0,1,0,0,1,2,1,3,2,4,5,1,3,4,0,0,0,0,0,0,0,0
K720,1,00,01,12,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
K720,2,00,01,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0
K721,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
K721,2,00,01,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0
K729,1,00,01,42,0,0,0,0,0,0,0,0,0,0,0,2,0,7,4,3,6,8,4,3,4,1,0,0,0,0,0,0,0
K729,2,00,01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,2,2,3,1,0,0,0,0,0,0
K732,2,00,01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K738,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
K738,2,00,01,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K739,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
K739,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0
K740,1,00,01,29,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,6,7,3,2,0,1,0,0,0,0,0,0,0,0
K740,2,00,01,19,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,4,2,2,2,2,0,0,0,0,0,0,0,0
K742,1,00,01,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,4,2,0,1,2,0,0,0,0,0,0,0,0
K742,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0
K743,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
K743,2,00,01,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,5,8,6,7,4,1,0,0,0,0,0,0,0
K744,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K745,1,00,01,44,0,0,0,0,0,0,0,0,1,1,1,0,2,2,2,3,9,6,4,7,4,2,0,0,0,0,0,0,0
K745,2,00,01,74,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,14,8,7,11,9,7,5,1,0,0,0,0,0,0
K746,1,00,01,1070,0,0,0,0,0,0,0,0,0,1,15,33,62,72,119,170,213,155,99,59,43,23,5,1,0,0,0,0,0
K746,2,00,01,739,0,0,0,0,0,0,0,0,0,1,8,12,18,32,57,100,99,133,70,66,71,50,20,2,0,0,0,0,0
K750,1,00,01,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,7,5,3,2,2,3,1,0,0,0,0,0,0
K750,2,00,01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,7,4,1,0,0,0,0,0,0,0
K758,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
K758,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
K759,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K760,2,00,01,5,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K761,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
K764,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
K766,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
K766,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
K767,1,00,01,112,0,0,0,0,0,0,0,0,0,1,1,6,4,9,10,12,20,16,16,10,3,4,0,0,0,0,0,0,0
K767,2,00,01,63,0,0,0,0,0,0,0,0,0,0,1,1,4,3,1,10,9,4,8,9,6,5,1,1,0,0,0,0,0
K768,1,00,01,53,0,0,0,0,0,0,0,0,0,0,4,1,6,2,1,5,12,6,4,4,8,0,0,0,0,0,0,0,0
K768,2,00,01,27,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,4,2,2,4,1,4,0,0,1,0,0,0,0,0
K769,1,00,01,30,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,4,4,4,1,3,1,1,0,0,0,0,0,0
K769,2,00,01,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,3,1,3,3,5,3,0,0,0,0,0,0
K800,1,00,01,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,12,19,13,22,8,1,0,0,0,0,0
K800,2,00,01,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,7,11,29,40,18,6,0,0,0,0,0
K801,1,00,01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,4,2,1,0,0,0,0,0
K801,2,00,01,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,5,9,8,1,0,0,0,0,0
K802,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0
K802,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0
K803,1,00,01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,9,12,5,4,0,0,0,0,0,0
K803,2,00,01,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,11,16,24,15,7,0,0,0,0,0
K804,1,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,2,2,0,0,0,0,0,0,0
K804,2,00,01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,5,6,5,0,0,0,0,0,0
K805,1,00,01,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0,2,1,0,0,0,0,0
K805,2,00,01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,6,6,1,0,0,0,0,0
K808,1,00,01,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0
K808,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0
K810,1,00,01,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,10,6,19,4,4,1,0,0,0,0,0
K810,2,00,01,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,8,16,15,8,5,0,0,0,0,0
K811,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K811,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
K818,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
K818,2,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0
K819,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
K819,2,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,0,0,0,0
K821,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
K821,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K822,1,00,01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,5,2,3,0,0,0,0,0,0,0
K822,2,00,01,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,5,9,5,0,0,0,0,0,0
K823,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K823,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0
K828,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K828,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
K829,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K829,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K830,1,00,01,49,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,1,9,8,10,8,4,0,0,0,0,0,0
K830,2,00,01,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,9,8,18,14,1,0,0,0,0,0
K831,1,00,01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,2,1,1,0,0,0,0,0,0
K831,2,00,01,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,4,6,6,0,0,0,0,0,0
K832,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
K832,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
K833,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
K833,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
K838,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0
K838,2,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,0,0,0,0,0,0,0
K839,1,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,2,0,0,0,0,0,0,0
K839,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,0,0,0,0,0
K850,1,00,01,167,0,0,0,0,0,0,0,0,3,7,8,12,12,12,16,12,15,17,18,17,8,7,2,1,0,0,0,0,0
K850,2,00,01,140,0,0,0,0,0,0,0,0,1,1,1,2,4,5,3,4,8,11,12,21,26,27,13,1,0,0,0,0,0
K851,1,00,01,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,2,3,3,4,1,1,0,0,0,0,0
K851,2,00,01,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,4,5,5,3,3,0,0,0,0,0,0
K852,1,00,01,53,0,0,0,0,0,0,0,0,0,2,5,4,9,10,6,7,4,4,1,1,0,0,0,0,0,0,0,0,0
K852,2,00,01,12,0,0,0,0,0,0,0,0,1,1,3,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
K858,1,00,01,16,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,2,0,1,1,2,3,0,0,0,0,0,0,0,0
K858,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0
K859,1,00,01,448,0,0,0,0,0,0,0,0,2,21,21,29,31,39,33,33,53,55,36,24,33,31,5,2,0,0,0,0,0
K859,2,00,01,303,0,0,0,0,0,0,0,0,0,1,4,7,5,3,8,13,26,25,35,31,55,47,37,6,0,0,0,0,0
K860,1,00,01,72,0,0,0,0,0,0,0,0,0,1,4,4,14,11,12,10,10,3,0,1,1,1,0,0,0,0,0,0,0
K860,2,00,01,13,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0
K861,1,00,01,55,0,0,0,0,0,0,0,0,0,0,3,4,4,6,5,7,7,9,4,0,5,1,0,0,0,0,0,0,0
K861,2,00,01,21,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,3,1,1,4,3,1,1,0,0,0,0,0,0
K862,1,00,01,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0
K862,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
K863,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K863,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K868,1,00,01,160,0,0,0,0,0,0,0,0,0,7,8,8,15,14,10,11,14,24,13,15,13,4,2,2,0,0,0,0,0
K868,2,00,01,96,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,6,9,5,11,10,14,19,10,2,0,0,0,0,0
K869,1,00,01,22,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,7,3,2,1,2,0,1,0,0,0,0,0,0,0
K869,2,00,01,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,4,0,1,0,0,0,0,0,0
K904,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
K908,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K909,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K922,1,00,01,55,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,9,9,5,0,6,7,8,3,0,0,0,0,0,0
K922,2,00,01,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,8,9,8,10,3,0,0,0,0,0
K928,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
K928,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
K929,1,00,01,38,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3,2,4,5,8,7,2,0,0,0,0,0,0,0
K929,2,00,01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,5,3,3,1,2,1,0,0,0,0,0
L021,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L022,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L022,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,4,0,0,0,0,0,0,0
L023,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
L023,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0
L024,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
L024,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
L028,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0
L028,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L029,1,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0
L029,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,1,0,0,0,0,0,0,0
L031,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
L031,2,00,01,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L032,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L033,1,00,01,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
L033,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
L038,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L038,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
L039,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L039,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
L080,1,00,01,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,4,2,0,1,3,0,0,0,0,0,0,0
L080,2,00,01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,5,4,8,6,6,5,0,0,0,0,0,0
L088,1,00,01,86,0,0,0,0,0,0,0,1,0,0,2,1,2,5,5,8,12,7,9,12,14,5,3,0,0,0,0,0,0
L088,2,00,01,116,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,7,9,12,25,19,21,15,4,0,0,0,0,0
L089,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
L089,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
L100,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L108,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L109,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0
L139,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
L401,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L512,2,00,01,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,2,0,3,0,0,0,0,0,0,0
M000,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
M008,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
M008,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
M009,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
M009,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
M051,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
